Datetime,Ticker,Open,High,Low,Close,Volume
2025-04-23,MT.AS,24.670000076293945,26.0,24.56999969482422,25.469999313354492,3518214
2025-04-24,MT.AS,25.399999618530273,25.56999969482422,25.139999389648438,25.549999237060547,1387213
2025-04-25,MT.AS,25.75,26.049999237060547,25.59000015258789,25.959999084472656,1371572
2025-04-16,OR.PA,342.3999938964844,343.5,337.1000061035156,341.6000061035156,532235
2025-04-17,OR.PA,337.70001220703125,345.70001220703125,337.04998779296875,341.8500061035156,428214
2025-04-22,OR.PA,349.3999938964844,363.79998779296875,346.8500061035156,363.3999938964844,702089
2025-04-23,OR.PA,363.95001220703125,380.3500061035156,363.45001220703125,374.5,772320
2025-04-24,OR.PA,374.75,380.79998779296875,373.70001220703125,380.79998779296875,412817
2025-04-25,OR.PA,382.3500061035156,383.6000061035156,374.20001220703125,374.20001220703125,423532
2025-04-16,ORA.PA,12.5,12.5600004196167,12.380000114440918,12.510000228881836,7481262
2025-04-17,ORA.PA,12.46500015258789,12.645000457763672,12.460000038146973,12.579999923706055,5867249
2025-04-22,ORA.PA,12.545000076293945,12.789999961853027,12.524999618530273,12.75,8584541
2025-04-23,ORA.PA,12.75,12.770000457763672,12.53499984741211,12.65999984741211,10961798
2025-04-24,ORA.PA,12.5600004196167,12.75,12.430000305175781,12.704999923706055,8141710
2025-04-25,ORA.PA,12.645000457763672,12.654999732971191,12.329999923706055,12.329999923706055,8575485
2025-04-16,PUB.PA,85.81999969482422,86.33999633789062,83.27999877929688,83.81999969482422,836628
2025-04-17,PUB.PA,83.63999938964844,85.63999938964844,83.18000030517578,84.83999633789062,539494
2025-04-22,PUB.PA,84.5199966430664,85.30000305175781,83.86000061035156,85.18000030517578,652945
2025-04-23,PUB.PA,86.0,88.23999786376953,86.0,86.26000213623047,1038256
2025-04-24,PUB.PA,86.16000366210938,87.36000061035156,86.12000274658203,87.22000122070312,464920
2025-04-25,PUB.PA,88.63999938964844,89.80000305175781,88.19999694824219,88.81999969482422,886680
2025-04-16,RI.PA,91.18000030517578,92.86000061035156,90.76000213623047,92.86000061035156,568991
2025-04-17,RI.PA,91.4000015258789,93.23999786376953,91.4000015258789,92.23999786376953,439051
2025-04-22,RI.PA,94.5,95.0,91.9000015258789,94.69999694824219,492248
2025-04-23,RI.PA,95.73999786376953,97.95999908447266,95.62000274658203,96.54000091552734,600266
2025-04-24,RI.PA,96.19999694824219,97.13999938964844,95.77999877929688,96.73999786376953,511566
2025-04-25,RI.PA,96.5,97.22000122070312,95.27999877929688,95.77999877929688,594347
2025-04-16,RMS.PA,2336.0,2368.0,2299.0,2363.0,63564
2025-04-17,RMS.PA,2279.0,2346.0,2264.0,2287.0,105292
