Date,Ticker,Action,Price,Balance,Total_Value
2024-03-01 09:00:00+00:00,URW.PA,SELL,68.13999938964844,8482.420009613037,10004.160015106201
2024-03-01 09:00:00+00:00,VIE.PA,HOLD,28.8700008392334,8482.420009613037,10004.160015106201
2024-03-01 09:00:00+00:00,VIV.PA,HOLD,10.404999732971191,8482.420009613037,10004.160015106201
2024-03-01 10:00:00+00:00,AC.PA,HOLD,39.70000076293945,6799.235997200012,9993.370999336243
2024-03-01 10:00:00+00:00,ACA.PA,SELL,12.550000190734863,6799.235997200012,9993.370999336243
2024-03-01 10:00:00+00:00,AI.PA,HOLD,170.1272735595703,6799.235997200012,9993.370999336243
2024-03-01 10:00:00+00:00,AIR.PA,BUY,152.72000122070312,6799.235997200012,9993.370999336243
2024-03-01 10:00:00+00:00,BN.PA,BUY,58.880001068115234,6799.235997200012,9993.370999336243
2024-03-01 10:00:00+00:00,BNP.PA,SELL,55.91999816894531,6799.235997200012,9993.370999336243
2024-03-01 10:00:00+00:00,CA.PA,BUY,15.399999618530272,6799.235997200012,9993.370999336243
2024-03-01 10:00:00+00:00,CAP.PA,BUY,224.0,6799.235997200012,9993.370999336243
2024-03-01 10:00:00+00:00,CS.PA,BUY,32.55500030517578,6799.235997200012,9993.370999336243
2024-03-01 10:00:00+00:00,DG.PA,SELL,117.22000122070312,6799.235997200012,9993.370999336243
2024-03-01 10:00:00+00:00,DSY.PA,HOLD,42.630001068115234,6799.235997200012,9993.370999336243
2024-03-01 10:00:00+00:00,EDEN.PA,HOLD,46.5099983215332,6799.235997200012,9993.370999336243
2024-03-01 10:00:00+00:00,EL.PA,HOLD,192.02882385253903,6799.235997200012,9993.370999336243
2024-03-01 10:00:00+00:00,EN.PA,BUY,35.9900016784668,6799.235997200012,9993.370999336243
2024-03-01 10:00:00+00:00,ENGI.PA,SELL,14.82800006866455,6799.235997200012,9993.370999336243
2024-03-01 10:00:00+00:00,ERF.PA,BUY,55.20000076293945,6799.235997200012,9993.370999336243
2024-03-01 10:00:00+00:00,GLE.PA,SELL,22.690000534057617,6799.235997200012,9993.370999336243
2024-03-01 10:00:00+00:00,HO.PA,HOLD,136.8000030517578,6799.235997200012,9993.370999336243
2024-03-01 10:00:00+00:00,KER.PA,BUY,422.25,6799.235997200012,9993.370999336243
2024-03-01 10:00:00+00:00,LR.PA,HOLD,92.6999969482422,6799.235997200012,9993.370999336243
2024-03-01 10:00:00+00:00,MC.PA,BUY,842.5,6799.235997200012,9993.370999336243
2024-03-01 10:00:00+00:00,ML.PA,HOLD,34.11000061035156,6799.235997200012,9993.370999336243
2024-03-01 10:00:00+00:00,MT.AS,BUY,24.0,6799.235997200012,9993.370999336243
2024-03-01 10:00:00+00:00,OR.PA,HOLD,439.9500122070313,6799.235997200012,9993.370999336243
2024-03-01 10:00:00+00:00,ORA.PA,BUY,10.593999862670898,6799.235997200012,9993.370999336243
2024-03-01 10:00:00+00:00,PUB.PA,SELL,97.08000183105467,6799.235997200012,9993.370999336243
2024-03-01 10:00:00+00:00,RI.PA,BUY,155.6999969482422,6799.235997200012,9993.370999336243
2024-03-01 10:00:00+00:00,RMS.PA,HOLD,2296.0,6799.235997200012,9993.370999336243
2024-03-01 10:00:00+00:00,RNO.PA,SELL,38.96500015258789,6799.235997200012,9993.370999336243
2024-03-01 10:00:00+00:00,SAF.PA,HOLD,192.5399932861328,6799.235997200012,9993.370999336243
2024-03-01 10:00:00+00:00,SAN.PA,BUY,87.31999969482422,6799.235997200012,9993.370999336243
2024-03-01 10:00:00+00:00,SGO.PA,BUY,67.52999877929688,6799.235997200012,9993.370999336243
2024-03-01 10:00:00+00:00,STLAP.PA,HOLD,24.350000381469727,6799.235997200012,9993.370999336243
2024-03-01 10:00:00+00:00,STMPA.PA,HOLD,42.209999084472656,6799.235997200012,9993.370999336243
2024-03-01 10:00:00+00:00,SU.PA,HOLD,208.5,6799.235997200012,9993.370999336243
2024-03-01 10:00:00+00:00,TEP.PA,SELL,116.1500015258789,6799.235997200012,9993.370999336243
2024-03-01 10:00:00+00:00,TTE.PA,HOLD,59.33000183105469,6799.235997200012,9993.370999336243
2024-03-01 10:00:00+00:00,URW.PA,HOLD,68.0999984741211,6799.235997200012,9993.370999336243
2024-03-01 10:00:00+00:00,VIE.PA,HOLD,28.8700008392334,6799.235997200012,9993.370999336243
2024-03-01 10:00:00+00:00,VIV.PA,SELL,10.369999885559082,6799.235997200012,9993.370999336243
2024-03-01 11:00:00+00:00,AC.PA,BUY,39.88999938964844,6457.7039613723755,10017.241916656494
2024-03-01 11:00:00+00:00,ACA.PA,HOLD,12.618000030517578,6457.7039613723755,10017.241916656494
2024-03-01 11:00:00+00:00,AI.PA,HOLD,170.654541015625,6457.7039613723755,10017.241916656494
2024-03-01 11:00:00+00:00,AIR.PA,SELL,153.22000122070312,6457.7039613723755,10017.241916656494
2024-03-01 11:00:00+00:00,BN.PA,SELL,59.15999984741211,6457.7039613723755,10017.241916656494
2024-03-01 11:00:00+00:00,BNP.PA,SELL,56.220001220703125,6457.7039613723755,10017.241916656494
2024-03-01 11:00:00+00:00,CA.PA,HOLD,15.46500015258789,6457.7039613723755,10017.241916656494
2024-03-01 11:00:00+00:00,CAP.PA,SELL,224.3000030517578,6457.7039613723755,10017.241916656494
2024-03-01 11:00:00+00:00,CS.PA,BUY,32.689998626708984,6457.7039613723755,10017.241916656494
2024-03-01 11:00:00+00:00,DG.PA,SELL,117.55999755859376,6457.7039613723755,10017.241916656494
2024-03-01 11:00:00+00:00,DSY.PA,SELL,42.59000015258789,6457.7039613723755,10017.241916656494
2024-03-01 11:00:00+00:00,EDEN.PA,HOLD,46.59999847412109,6457.7039613723755,10017.241916656494
2024-03-01 11:00:00+00:00,EL.PA,SELL,193.14434814453125,6457.7039613723755,10017.241916656494
2024-03-01 11:00:00+00:00,EN.PA,BUY,36.060001373291016,6457.7039613723755,10017.241916656494
2024-03-01 11:00:00+00:00,ENGI.PA,BUY,14.815999984741213,6457.7039613723755,10017.241916656494
2024-03-01 11:00:00+00:00,ERF.PA,BUY,55.34000015258789,6457.7039613723755,10017.241916656494
2024-03-01 11:00:00+00:00,GLE.PA,BUY,22.84000015258789,6457.7039613723755,10017.241916656494
2024-03-01 11:00:00+00:00,HO.PA,HOLD,137.0500030517578,6457.7039613723755,10017.241916656494
2024-03-01 11:00:00+00:00,KER.PA,BUY,425.2999877929688,6457.7039613723755,10017.241916656494
2024-03-01 11:00:00+00:00,LR.PA,SELL,92.83999633789062,6457.7039613723755,10017.241916656494
2024-03-01 11:00:00+00:00,MC.PA,HOLD,845.7000122070312,6457.7039613723755,10017.241916656494
2024-03-01 11:00:00+00:00,ML.PA,HOLD,34.349998474121094,6457.7039613723755,10017.241916656494
2024-03-01 11:00:00+00:00,MT.AS,BUY,24.09000015258789,6457.7039613723755,10017.241916656494
2024-03-01 11:00:00+00:00,OR.PA,HOLD,440.0,6457.7039613723755,10017.241916656494
2024-03-01 11:00:00+00:00,ORA.PA,SELL,10.628000259399414,6457.7039613723755,10017.241916656494
2024-03-01 11:00:00+00:00,PUB.PA,HOLD,97.54000091552734,6457.7039613723755,10017.241916656494
2024-03-01 11:00:00+00:00,RI.PA,HOLD,155.9499969482422,6457.7039613723755,10017.241916656494
2024-03-01 11:00:00+00:00,RMS.PA,BUY,2305.0,6457.7039613723755,10017.241916656494
2024-03-01 11:00:00+00:00,RNO.PA,SELL,39.02999877929688,6457.7039613723755,10017.241916656494
2024-03-01 11:00:00+00:00,SAF.PA,HOLD,192.8000030517578,6457.7039613723755,10017.241916656494
2024-03-01 11:00:00+00:00,SAN.PA,SELL,87.66999816894531,6457.7039613723755,10017.241916656494
2024-03-01 11:00:00+00:00,SGO.PA,BUY,67.94999694824219,6457.7039613723755,10017.241916656494
2024-03-01 11:00:00+00:00,STLAP.PA,SELL,24.38999938964844,6457.7039613723755,10017.241916656494
2024-03-01 11:00:00+00:00,STMPA.PA,BUY,42.459999084472656,6457.7039613723755,10017.241916656494
2024-03-01 11:00:00+00:00,SU.PA,HOLD,208.9499969482422,6457.7039613723755,10017.241916656494
2024-03-01 11:00:00+00:00,TEP.PA,SELL,115.8000030517578,6457.7039613723755,10017.241916656494
2024-03-01 11:00:00+00:00,TTE.PA,SELL,59.5099983215332,6457.7039613723755,10017.241916656494
2024-03-01 11:00:00+00:00,URW.PA,SELL,68.54000091552734,6457.7039613723755,10017.241916656494
2024-03-01 11:00:00+00:00,VIE.PA,HOLD,28.979999542236328,6457.7039613723755,10017.241916656494
2024-03-01 11:00:00+00:00,VIV.PA,BUY,10.425000190734863,6457.7039613723755,10017.241916656494
2024-03-01 12:00:00+00:00,AC.PA,BUY,39.86000061035156,6886.150922775269,9996.081882476807
2024-03-01 12:00:00+00:00,ACA.PA,BUY,12.62600040435791,6886.150922775269,9996.081882476807
2024-03-01 12:00:00+00:00,AI.PA,HOLD,170.345458984375,6886.150922775269,9996.081882476807
2024-03-01 12:00:00+00:00,AIR.PA,BUY,153.9600067138672,6886.150922775269,9996.081882476807
2024-03-01 12:00:00+00:00,BN.PA,SELL,59.13999938964844,6886.150922775269,9996.081882476807
2024-03-01 12:00:00+00:00,BNP.PA,SELL,56.150001525878906,6886.150922775269,9996.081882476807
2024-03-01 12:00:00+00:00,CA.PA,BUY,15.470000267028809,6886.150922775269,9996.081882476807
2024-03-01 12:00:00+00:00,CAP.PA,BUY,224.3999938964844,6886.150922775269,9996.081882476807
2024-03-01 12:00:00+00:00,CS.PA,HOLD,32.57500076293945,6886.150922775269,9996.081882476807
2024-03-01 12:00:00+00:00,DG.PA,BUY,117.5999984741211,6886.150922775269,9996.081882476807
2024-03-01 12:00:00+00:00,DSY.PA,SELL,42.47999954223633,6886.150922775269,9996.081882476807
2024-03-01 12:00:00+00:00,EDEN.PA,HOLD,46.560001373291016,6886.150922775269,9996.081882476807
2024-03-01 12:00:00+00:00,EL.PA,HOLD,192.7725067138672,6886.150922775269,9996.081882476807
2024-03-01 12:00:00+00:00,EN.PA,SELL,36.16999816894531,6886.150922775269,9996.081882476807
2024-03-01 12:00:00+00:00,ENGI.PA,SELL,14.815999984741213,6886.150922775269,9996.081882476807
2024-03-01 12:00:00+00:00,ERF.PA,SELL,55.119998931884766,6886.150922775269,9996.081882476807
2024-03-01 12:00:00+00:00,GLE.PA,HOLD,22.809999465942383,6886.150922775269,9996.081882476807
2024-03-01 12:00:00+00:00,HO.PA,HOLD,137.39999389648438,6886.150922775269,9996.081882476807
2024-03-01 12:00:00+00:00,KER.PA,SELL,423.25,6886.150922775269,9996.081882476807
2024-03-01 12:00:00+00:00,LR.PA,SELL,92.54000091552734,6886.150922775269,9996.081882476807
2024-03-01 12:00:00+00:00,MC.PA,BUY,845.5,6886.150922775269,9996.081882476807
2024-03-01 12:00:00+00:00,ML.PA,SELL,34.33000183105469,6886.150922775269,9996.081882476807
2024-03-01 12:00:00+00:00,MT.AS,SELL,24.100000381469727,6886.150922775269,9996.081882476807
2024-03-01 12:00:00+00:00,OR.PA,BUY,440.8500061035156,6886.150922775269,9996.081882476807
2024-03-01 12:00:00+00:00,ORA.PA,SELL,10.62399959564209,6886.150922775269,9996.081882476807
2024-03-01 12:00:00+00:00,PUB.PA,SELL,97.5999984741211,6886.150922775269,9996.081882476807
2024-03-01 12:00:00+00:00,RI.PA,BUY,155.6999969482422,6886.150922775269,9996.081882476807
2024-03-01 12:00:00+00:00,RMS.PA,SELL,2298.0,6886.150922775269,9996.081882476807
2024-03-01 12:00:00+00:00,RNO.PA,SELL,39.13999938964844,6886.150922775269,9996.081882476807
2024-03-01 12:00:00+00:00,SAF.PA,SELL,193.3600006103516,6886.150922775269,9996.081882476807
2024-03-01 12:00:00+00:00,SAN.PA,SELL,87.5999984741211,6886.150922775269,9996.081882476807
2024-03-01 12:00:00+00:00,SGO.PA,SELL,68.45999908447266,6886.150922775269,9996.081882476807
2024-03-01 12:00:00+00:00,STLAP.PA,HOLD,24.420000076293945,6886.150922775269,9996.081882476807
2024-03-01 12:00:00+00:00,STMPA.PA,HOLD,42.68000030517578,6886.150922775269,9996.081882476807
2024-03-01 12:00:00+00:00,SU.PA,HOLD,208.4499969482422,6886.150922775269,9996.081882476807
2024-03-01 12:00:00+00:00,TEP.PA,SELL,115.6500015258789,6886.150922775269,9996.081882476807
2024-03-01 12:00:00+00:00,TTE.PA,BUY,59.52000045776367,6886.150922775269,9996.081882476807
2024-03-01 12:00:00+00:00,URW.PA,BUY,68.4000015258789,6886.150922775269,9996.081882476807
2024-03-01 12:00:00+00:00,VIE.PA,HOLD,29.13999938964844,6886.150922775269,9996.081882476807
2024-03-01 12:00:00+00:00,VIV.PA,BUY,10.43000030517578,6886.150922775269,9996.081882476807
2024-03-01 13:00:00+00:00,AC.PA,SELL,39.720001220703125,8000.107593536377,10009.280893325806
2024-03-01 13:00:00+00:00,ACA.PA,BUY,12.618000030517578,8000.107593536377,10009.280893325806
2024-03-01 13:00:00+00:00,AI.PA,BUY,170.16363525390625,8000.107593536377,10009.280893325806
2024-03-01 13:00:00+00:00,AIR.PA,SELL,153.47999572753906,8000.107593536377,10009.280893325806
2024-03-01 13:00:00+00:00,BN.PA,SELL,58.91999816894531,8000.107593536377,10009.280893325806
2024-03-01 13:00:00+00:00,BNP.PA,SELL,56.18000030517578,8000.107593536377,10009.280893325806
2024-03-01 13:00:00+00:00,CA.PA,SELL,15.449999809265137,8000.107593536377,10009.280893325806
2024-03-01 13:00:00+00:00,CAP.PA,SELL,224.3000030517578,8000.107593536377,10009.280893325806
2024-03-01 13:00:00+00:00,CS.PA,SELL,32.505001068115234,8000.107593536377,10009.280893325806
2024-03-01 13:00:00+00:00,DG.PA,HOLD,117.0199966430664,8000.107593536377,10009.280893325806
2024-03-01 13:00:00+00:00,DSY.PA,SELL,42.4900016784668,8000.107593536377,10009.280893325806
2024-03-01 13:00:00+00:00,EDEN.PA,SELL,46.869998931884766,8000.107593536377,10009.280893325806
2024-03-01 13:00:00+00:00,EL.PA,SELL,193.24220275878903,8000.107593536377,10009.280893325806
2024-03-01 13:00:00+00:00,EN.PA,BUY,36.02000045776367,8000.107593536377,10009.280893325806
2024-03-01 13:00:00+00:00,ENGI.PA,HOLD,14.791999816894531,8000.107593536377,10009.280893325806
2024-03-01 13:00:00+00:00,ERF.PA,HOLD,55.060001373291016,8000.107593536377,10009.280893325806
2024-03-01 13:00:00+00:00,GLE.PA,HOLD,22.78499984741211,8000.107593536377,10009.280893325806
2024-03-01 13:00:00+00:00,HO.PA,HOLD,136.4499969482422,8000.107593536377,10009.280893325806
2024-03-01 13:00:00+00:00,KER.PA,BUY,423.1499938964844,8000.107593536377,10009.280893325806
2024-03-01 13:00:00+00:00,LR.PA,SELL,92.4800033569336,8000.107593536377,10009.280893325806
2024-03-01 13:00:00+00:00,MC.PA,BUY,847.5,8000.107593536377,10009.280893325806
2024-03-01 13:00:00+00:00,ML.PA,SELL,34.27000045776367,8000.107593536377,10009.280893325806
2024-03-01 13:00:00+00:00,MT.AS,BUY,24.07999992370605,8000.107593536377,10009.280893325806
2024-03-01 13:00:00+00:00,OR.PA,SELL,439.6499938964844,8000.107593536377,10009.280893325806
2024-03-01 13:00:00+00:00,ORA.PA,BUY,10.619999885559082,8000.107593536377,10009.280893325806
2024-03-01 13:00:00+00:00,PUB.PA,HOLD,97.26000213623048,8000.107593536377,10009.280893325806
2024-03-01 13:00:00+00:00,RI.PA,SELL,155.4499969482422,8000.107593536377,10009.280893325806
2024-03-01 13:00:00+00:00,RMS.PA,SELL,2299.0,8000.107593536377,10009.280893325806
2024-03-01 13:00:00+00:00,RNO.PA,SELL,39.025001525878906,8000.107593536377,10009.280893325806
2024-03-01 13:00:00+00:00,SAF.PA,HOLD,192.3600006103516,8000.107593536377,10009.280893325806
2024-03-01 13:00:00+00:00,SAN.PA,HOLD,87.5199966430664,8000.107593536377,10009.280893325806
2024-03-01 13:00:00+00:00,SGO.PA,SELL,68.37999725341797,8000.107593536377,10009.280893325806
2024-03-01 13:00:00+00:00,STLAP.PA,HOLD,24.375,8000.107593536377,10009.280893325806
2024-03-01 13:00:00+00:00,STMPA.PA,SELL,42.5,8000.107593536377,10009.280893325806
2024-03-01 13:00:00+00:00,SU.PA,HOLD,208.5,8000.107593536377,10009.280893325806
2024-03-01 13:00:00+00:00,TEP.PA,HOLD,110.8499984741211,8000.107593536377,10009.280893325806
2024-03-01 13:00:00+00:00,TTE.PA,SELL,59.369998931884766,8000.107593536377,10009.280893325806
2024-03-01 13:00:00+00:00,URW.PA,HOLD,68.18000030517578,8000.107593536377,10009.280893325806
2024-03-01 13:00:00+00:00,VIE.PA,BUY,29.0,8000.107593536377,10009.280893325806
2024-03-01 13:00:00+00:00,VIV.PA,HOLD,10.414999961853027,8000.107593536377,10009.280893325806
2024-03-01 14:00:00+00:00,AC.PA,HOLD,39.470001220703125,8258.806898117065,10012.118898391724
2024-03-01 14:00:00+00:00,ACA.PA,HOLD,12.57800006866455,8258.806898117065,10012.118898391724
2024-03-01 14:00:00+00:00,AI.PA,SELL,170.05455017089844,8258.806898117065,10012.118898391724
2024-03-01 14:00:00+00:00,AIR.PA,BUY,153.5,8258.806898117065,10012.118898391724
2024-03-01 14:00:00+00:00,BN.PA,SELL,58.619998931884766,8258.806898117065,10012.118898391724
2024-03-01 14:00:00+00:00,BNP.PA,SELL,55.880001068115234,8258.806898117065,10012.118898391724
2024-03-01 14:00:00+00:00,CA.PA,HOLD,15.295000076293944,8258.806898117065,10012.118898391724
2024-03-01 14:00:00+00:00,CAP.PA,HOLD,223.6000061035156,8258.806898117065,10012.118898391724
2024-03-01 14:00:00+00:00,CS.PA,BUY,32.36000061035156,8258.806898117065,10012.118898391724
2024-03-01 14:00:00+00:00,DG.PA,SELL,116.9000015258789,8258.806898117065,10012.118898391724
2024-03-01 14:00:00+00:00,DSY.PA,SELL,42.64500045776367,8258.806898117065,10012.118898391724
2024-03-01 14:00:00+00:00,EDEN.PA,BUY,47.040000915527344,8258.806898117065,10012.118898391724
2024-03-01 14:00:00+00:00,EL.PA,SELL,192.96820068359372,8258.806898117065,10012.118898391724
2024-03-01 14:00:00+00:00,EN.PA,SELL,35.97999954223633,8258.806898117065,10012.118898391724
2024-03-01 14:00:00+00:00,ENGI.PA,SELL,14.649999618530272,8258.806898117065,10012.118898391724
2024-03-01 14:00:00+00:00,ERF.PA,BUY,55.060001373291016,8258.806898117065,10012.118898391724
2024-03-01 14:00:00+00:00,GLE.PA,SELL,22.674999237060547,8258.806898117065,10012.118898391724
2024-03-01 14:00:00+00:00,HO.PA,SELL,136.3000030517578,8258.806898117065,10012.118898391724
2024-03-01 14:00:00+00:00,KER.PA,HOLD,419.4500122070313,8258.806898117065,10012.118898391724
2024-03-01 14:00:00+00:00,LR.PA,HOLD,92.54000091552734,8258.806898117065,10012.118898391724
2024-03-01 14:00:00+00:00,MC.PA,SELL,844.2999877929688,8258.806898117065,10012.118898391724
2024-03-01 14:00:00+00:00,ML.PA,HOLD,33.900001525878906,8258.806898117065,10012.118898391724
2024-03-01 14:00:00+00:00,MT.AS,SELL,24.01000022888184,8258.806898117065,10012.118898391724
2024-03-01 14:00:00+00:00,OR.PA,SELL,437.8500061035156,8258.806898117065,10012.118898391724
2024-03-01 14:00:00+00:00,ORA.PA,BUY,10.586000442504885,8258.806898117065,10012.118898391724
2024-03-01 14:00:00+00:00,PUB.PA,SELL,97.16000366210938,8258.806898117065,10012.118898391724
2024-03-01 14:00:00+00:00,RI.PA,HOLD,154.9499969482422,8258.806898117065,10012.118898391724
2024-03-01 14:00:00+00:00,RMS.PA,BUY,2291.0,8258.806898117065,10012.118898391724
2024-03-01 14:00:00+00:00,RNO.PA,SELL,38.73500061035156,8258.806898117065,10012.118898391724
2024-03-01 14:00:00+00:00,SAF.PA,SELL,192.97999572753903,8258.806898117065,10012.118898391724
2024-03-01 14:00:00+00:00,SAN.PA,HOLD,87.20999908447266,8258.806898117065,10012.118898391724
2024-03-01 14:00:00+00:00,SGO.PA,SELL,68.30000305175781,8258.806898117065,10012.118898391724
2024-03-01 14:00:00+00:00,STLAP.PA,HOLD,24.38999938964844,8258.806898117065,10012.118898391724
2024-03-01 14:00:00+00:00,STMPA.PA,HOLD,42.70000076293945,8258.806898117065,10012.118898391724
2024-03-01 14:00:00+00:00,SU.PA,SELL,208.3999938964844,8258.806898117065,10012.118898391724
2024-03-01 14:00:00+00:00,TEP.PA,SELL,108.5,8258.806898117065,10012.118898391724
2024-03-01 14:00:00+00:00,TTE.PA,HOLD,59.459999084472656,8258.806898117065,10012.118898391724
2024-03-01 14:00:00+00:00,URW.PA,SELL,68.08000183105469,8258.806898117065,10012.118898391724
2024-03-01 14:00:00+00:00,VIE.PA,SELL,28.90999984741211,8258.806898117065,10012.118898391724
2024-03-01 14:00:00+00:00,VIV.PA,HOLD,10.420000076293944,8258.806898117065,10012.118898391724
2024-03-01 15:00:00+00:00,AC.PA,BUY,39.619998931884766,7465.814893722534,10040.36791419983
2024-03-01 15:00:00+00:00,ACA.PA,BUY,12.597999572753906,7465.814893722534,10040.36791419983
2024-03-01 15:00:00+00:00,AI.PA,HOLD,170.1272735595703,7465.814893722534,10040.36791419983
2024-03-01 15:00:00+00:00,AIR.PA,HOLD,153.67999267578125,7465.814893722534,10040.36791419983
2024-03-01 15:00:00+00:00,BN.PA,SELL,58.810001373291016,7465.814893722534,10040.36791419983
2024-03-01 15:00:00+00:00,BNP.PA,HOLD,56.15999984741211,7465.814893722534,10040.36791419983
2024-03-01 15:00:00+00:00,CA.PA,BUY,15.31999969482422,7465.814893722534,10040.36791419983
2024-03-01 15:00:00+00:00,CAP.PA,BUY,224.5,7465.814893722534,10040.36791419983
2024-03-01 15:00:00+00:00,CS.PA,BUY,32.400001525878906,7465.814893722534,10040.36791419983
2024-03-01 15:00:00+00:00,DG.PA,HOLD,117.3000030517578,7465.814893722534,10040.36791419983
2024-03-01 15:00:00+00:00,DSY.PA,SELL,42.709999084472656,7465.814893722534,10040.36791419983
2024-03-01 15:00:00+00:00,EDEN.PA,SELL,47.709999084472656,7465.814893722534,10040.36791419983
2024-03-01 15:00:00+00:00,EL.PA,HOLD,193.96632385253903,7465.814893722534,10040.36791419983
2024-03-01 15:00:00+00:00,EN.PA,SELL,36.04999923706055,7465.814893722534,10040.36791419983
2024-03-01 15:00:00+00:00,ENGI.PA,BUY,14.718000411987305,7465.814893722534,10040.36791419983
2024-03-01 15:00:00+00:00,ERF.PA,HOLD,55.400001525878906,7465.814893722534,10040.36791419983
2024-03-01 15:00:00+00:00,GLE.PA,SELL,22.770000457763672,7465.814893722534,10040.36791419983
2024-03-01 15:00:00+00:00,HO.PA,HOLD,135.8000030517578,7465.814893722534,10040.36791419983
2024-03-01 15:00:00+00:00,KER.PA,HOLD,424.2999877929688,7465.814893722534,10040.36791419983
2024-03-01 15:00:00+00:00,LR.PA,BUY,92.63999938964844,7465.814893722534,10040.36791419983
2024-03-01 15:00:00+00:00,MC.PA,SELL,849.0,7465.814893722534,10040.36791419983
2024-03-01 15:00:00+00:00,ML.PA,BUY,33.93000030517578,7465.814893722534,10040.36791419983
2024-03-01 15:00:00+00:00,MT.AS,HOLD,24.125,7465.814893722534,10040.36791419983
2024-03-01 15:00:00+00:00,OR.PA,HOLD,441.75,7465.814893722534,10040.36791419983
2024-03-01 15:00:00+00:00,ORA.PA,SELL,10.588000297546388,7465.814893722534,10040.36791419983
2024-03-01 15:00:00+00:00,PUB.PA,HOLD,97.36000061035156,7465.814893722534,10040.36791419983
2024-03-01 15:00:00+00:00,RI.PA,HOLD,155.8000030517578,7465.814893722534,10040.36791419983
2024-03-01 15:00:00+00:00,RMS.PA,BUY,2308.5,7465.814893722534,10040.36791419983
2024-03-01 15:00:00+00:00,RNO.PA,SELL,38.584999084472656,7465.814893722534,10040.36791419983
